nohup: ignoring input
1
      From worker 2:	Running on 1 Julia thread(s) [BLAS threads: 1]
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2765/5000 took 56.21s | ETA 11:25:59 | ∑L 0.027901651 | Lₜᵣ 0.027537994 | Lᵣ 0.00036365713 | Dₛₜₛₚ (GMM) 1.203 | Dₕ 0.326 | PE(20) 1.131002 | α 0.88 | cond(B) 12.413 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2770/5000 took 58.32s | ETA 11:35:45 | ∑L 0.027150892 | Lₜᵣ 0.02678694 | Lᵣ 0.00036395167 | Dₛₜₛₚ (GMM) 1.151 | Dₕ 0.358 | PE(20) 1.1336194 | α 0.88 | cond(B) 12.484 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2775/5000 took 56.91s | ETA 11:20:23 | ∑L 0.025901975 | Lₜᵣ 0.025538014 | Lᵣ 0.0003639603 | Dₛₜₛₚ (GMM) 1.107 | Dₕ 0.339 | PE(20) 1.1542017 | α 0.88 | cond(B) 12.431 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2780/5000 took 56.77s | ETA 11:14:24 | ∑L 0.026500545 | Lₜᵣ 0.026136108 | Lᵣ 0.00036443793 | Dₛₜₛₚ (GMM) 1.012 | Dₕ 0.343 | PE(20) 1.1277044 | α 0.88 | cond(B) 12.588 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2785/5000 took 58.59s | ETA 11:22:45 | ∑L 0.02603825 | Lₜᵣ 0.025674328 | Lᵣ 0.00036392227 | Dₛₜₛₚ (GMM) 1.398 | Dₕ 0.372 | PE(20) 1.1503872 | α 0.88 | cond(B) 12.308 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2790/5000 took 56.7s | ETA 11:05:07 | ∑L 0.028604543 | Lₜᵣ 0.02823997 | Lᵣ 0.00036457405 | Dₛₜₛₚ (GMM) 1.356 | Dₕ 0.367 | PE(20) 1.1353889 | α 0.881 | cond(B) 12.541 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2795/5000 took 57.55s | ETA 11:06:39 | ∑L 0.026697485 | Lₜᵣ 0.026332784 | Lᵣ 0.0003647004 | Dₛₜₛₚ (GMM) 1.347 | Dₕ 0.374 | PE(20) 1.1342723 | α 0.881 | cond(B) 12.537 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2800/5000 took 57.29s | ETA 11:00:00 | ∑L 0.024178552 | Lₜᵣ 0.023813754 | Lᵣ 0.00036479664 | Dₛₜₛₚ (GMM) 0.957 | Dₕ 0.337 | PE(20) 1.1298913 | α 0.881 | cond(B) 12.533 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2805/5000 took 56.74s | ETA 10:51:48 | ∑L 0.026013644 | Lₜᵣ 0.025648572 | Lᵣ 0.00036507318 | Dₛₜₛₚ (GMM) 1.052 | Dₕ 0.343 | PE(20) 1.1368258 | α 0.881 | cond(B) 12.6 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2810/5000 took 58.36s | ETA 10:58:23 | ∑L 0.027640356 | Lₜᵣ 0.027275775 | Lᵣ 0.00036458063 | Dₛₜₛₚ (GMM) 1.176 | Dₕ 0.351 | PE(20) 1.1458724 | α 0.881 | cond(B) 12.349 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2815/5000 took 57.05s | ETA 10:44:23 | ∑L 0.026356308 | Lₜᵣ 0.02599117 | Lᵣ 0.00036513878 | Dₛₜₛₚ (GMM) 1.497 | Dₕ 0.352 | PE(20) 1.128668 | α 0.881 | cond(B) 12.542 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2820/5000 took 56.93s | ETA 10:39:11 | ∑L 0.027124416 | Lₜᵣ 0.026759282 | Lᵣ 0.00036513453 | Dₛₜₛₚ (GMM) 0.984 | Dₕ 0.353 | PE(20) 1.1397725 | α 0.881 | cond(B) 12.479 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2825/5000 took 58.43s | ETA 10:45:13 | ∑L 0.025515437 | Lₜᵣ 0.025149694 | Lᵣ 0.00036574333 | Dₛₜₛₚ (GMM) 1.151 | Dₕ 0.343 | PE(20) 1.1336626 | α 0.881 | cond(B) 12.685 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2830/5000 took 56.85s | ETA 10:29:54 | ∑L 0.026956204 | Lₜᵣ 0.026590765 | Lᵣ 0.00036543887 | Dₛₜₛₚ (GMM) 1.103 | Dₕ 0.361 | PE(20) 1.142204 | α 0.881 | cond(B) 12.511 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2835/5000 took 58.57s | ETA 10:37:33 | ∑L 0.025962034 | Lₜᵣ 0.025596384 | Lᵣ 0.00036565049 | Dₛₜₛₚ (GMM) 1.304 | Dₕ 0.348 | PE(20) 1.1448467 | α 0.881 | cond(B) 12.542 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2840/5000 took 57.01s | ETA 10:21:55 | ∑L 0.024333887 | Lₜᵣ 0.023968045 | Lᵣ 0.00036584257 | Dₛₜₛₚ (GMM) 1.2 | Dₕ 0.347 | PE(20) 1.1245921 | α 0.881 | cond(B) 12.567 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2845/5000 took 56.96s | ETA 10:17:37 | ∑L 0.025702875 | Lₜᵣ 0.02533739 | Lᵣ 0.00036548378 | Dₛₜₛₚ (GMM) 0.857 | Dₕ 0.362 | PE(20) 1.1383916 | α 0.881 | cond(B) 12.364 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2850/5000 took 58.41s | ETA 10:23:06 | ∑L 0.026587784 | Lₜᵣ 0.026221573 | Lᵣ 0.00036621152 | Dₛₜₛₚ (GMM) 1.005 | Dₕ 0.367 | PE(20) 1.1376231 | α 0.881 | cond(B) 12.63 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2855/5000 took 56.93s | ETA 10:08:41 | ∑L 0.026236555 | Lₜᵣ 0.025870394 | Lᵣ 0.0003661615 | Dₛₜₛₚ (GMM) 1.193 | Dₕ 0.369 | PE(20) 1.1408043 | α 0.881 | cond(B) 12.548 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2860/5000 took 58.6s | ETA 10:15:50 | ∑L 0.02674207 | Lₜᵣ 0.026375812 | Lᵣ 0.0003662599 | Dₛₜₛₚ (GMM) 1.203 | Dₕ 0.348 | PE(20) 1.1328232 | α 0.881 | cond(B) 12.549 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2865/5000 took 57.13s | ETA 10:00:50 | ∑L 0.027148077 | Lₜᵣ 0.026781745 | Lᵣ 0.00036633175 | Dₛₜₛₚ (GMM) 1.057 | Dₕ 0.361 | PE(20) 1.1460845 | α 0.881 | cond(B) 12.538 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2870/5000 took 57.11s | ETA 09:56:51 | ∑L 0.027883016 | Lₜᵣ 0.027516479 | Lᵣ 0.000366536 | Dₛₜₛₚ (GMM) 1.533 | Dₕ 0.346 | PE(20) 1.136126 | α 0.881 | cond(B) 12.592 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2875/5000 took 57.42s | ETA 09:54:03 | ∑L 0.025270015 | Lₜᵣ 0.0249032 | Lᵣ 0.00036681438 | Dₛₜₛₚ (GMM) 1.169 | Dₕ 0.354 | PE(20) 1.1468122 | α 0.881 | cond(B) 12.663 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2880/5000 took 57.18s | ETA 09:48:19 | ∑L 0.026179126 | Lₜᵣ 0.025812497 | Lᵣ 0.00036662887 | Dₛₜₛₚ (GMM) 1.387 | Dₕ 0.376 | PE(20) 1.1418784 | α 0.881 | cond(B) 12.538 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2885/5000 took 58.74s | ETA 09:54:31 | ∑L 0.024938514 | Lₜᵣ 0.024571717 | Lᵣ 0.000366798 | Dₛₜₛₚ (GMM) 1.56 | Dₕ 0.347 | PE(20) 1.1426477 | α 0.881 | cond(B) 12.56 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2890/5000 took 57.07s | ETA 09:38:23 | ∑L 0.026150076 | Lₜᵣ 0.025783047 | Lᵣ 0.00036702922 | Dₛₜₛₚ (GMM) 0.943 | Dₕ 0.338 | PE(20) 1.127175 | α 0.881 | cond(B) 12.604 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2895/5000 took 58.59s | ETA 09:44:56 | ∑L 0.024609137 | Lₜᵣ 0.024242233 | Lᵣ 0.0003669046 | Dₛₜₛₚ (GMM) 1.288 | Dₕ 0.341 | PE(20) 1.1384666 | α 0.882 | cond(B) 12.506 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2900/5000 took 57.43s | ETA 09:32:30 | ∑L 0.026751662 | Lₜᵣ 0.026384547 | Lᵣ 0.0003671138 | Dₛₜₛₚ (GMM) 1.489 | Dₕ 0.36 | PE(20) 1.1303302 | α 0.882 | cond(B) 12.538 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2905/5000 took 57.2s | ETA 09:26:59 | ∑L 0.028223569 | Lₜᵣ 0.027856164 | Lᵣ 0.00036740402 | Dₛₜₛₚ (GMM) 0.942 | Dₕ 0.368 | PE(20) 1.1263177 | α 0.882 | cond(B) 12.626 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2910/5000 took 58.44s | ETA 09:30:51 | ∑L 0.026476827 | Lₜᵣ 0.026109505 | Lᵣ 0.000367322 | Dₛₜₛₚ (GMM) 1.032 | Dₕ 0.334 | PE(20) 1.1356333 | α 0.882 | cond(B) 12.529 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2915/5000 took 57.26s | ETA 09:18:38 | ∑L 0.026094103 | Lₜᵣ 0.025726598 | Lᵣ 0.00036750495 | Dₛₜₛₚ (GMM) 1.132 | Dₕ 0.355 | PE(20) 1.1415796 | α 0.882 | cond(B) 12.552 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2920/5000 took 58.86s | ETA 09:24:57 | ∑L 0.025484711 | Lₜᵣ 0.025116757 | Lᵣ 0.0003679552 | Dₛₜₛₚ (GMM) 1.109 | Dₕ 0.358 | PE(20) 1.1321892 | α 0.882 | cond(B) 12.696 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2925/5000 took 57.22s | ETA 09:09:14 | ∑L 0.027090969 | Lₜᵣ 0.026723329 | Lᵣ 0.00036763892 | Dₛₜₛₚ (GMM) 1.333 | Dₕ 0.365 | PE(20) 1.1433187 | α 0.882 | cond(B) 12.514 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2930/5000 took 58.67s | ETA 09:15:00 | ∑L 0.025923342 | Lₜᵣ 0.02555528 | Lᵣ 0.00036806188 | Dₛₜₛₚ (GMM) 1.296 | Dₕ 0.322 | PE(20) 1.142266 | α 0.882 | cond(B) 12.642 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2935/5000 took 57.25s | ETA 09:00:41 | ∑L 0.02607677 | Lₜᵣ 0.025708757 | Lᵣ 0.00036801273 | Dₛₜₛₚ (GMM) 1.269 | Dₕ 0.36 | PE(20) 1.1422293 | α 0.882 | cond(B) 12.581 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2940/5000 took 57.53s | ETA 08:58:45 | ∑L 0.026259027 | Lₜᵣ 0.02589111 | Lᵣ 0.0003679177 | Dₛₜₛₚ (GMM) 1.368 | Dₕ 0.38 | PE(20) 1.1473716 | α 0.882 | cond(B) 12.505 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2945/5000 took 57.87s | ETA 08:56:34 | ∑L 0.025804987 | Lₜᵣ 0.02543671 | Lᵣ 0.00036827638 | Dₛₜₛₚ (GMM) 1.488 | Dₕ 0.36 | PE(20) 1.1290789 | α 0.882 | cond(B) 12.613 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2950/5000 took 57.49s | ETA 08:50:19 | ∑L 0.026212087 | Lₜᵣ 0.025843577 | Lᵣ 0.00036850906 | Dₛₜₛₚ (GMM) 1.026 | Dₕ 0.353 | PE(20) 1.1537364 | α 0.882 | cond(B) 12.664 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2955/5000 took 58.8s | ETA 08:54:55 | ∑L 0.02649298 | Lₜᵣ 0.026124492 | Lᵣ 0.00036848668 | Dₛₜₛₚ (GMM) 0.987 | Dₕ 0.36 | PE(20) 1.1453154 | α 0.882 | cond(B) 12.608 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2960/5000 took 57.51s | ETA 08:42:00 | ∑L 0.025872342 | Lₜᵣ 0.025503686 | Lᵣ 0.00036865612 | Dₛₜₛₚ (GMM) 1.195 | Dₕ 0.366 | PE(20) 1.1334444 | α 0.882 | cond(B) 12.633 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2965/5000 took 59.1s | ETA 08:48:47 | ∑L 0.027486026 | Lₜᵣ 0.027117277 | Lᵣ 0.00036874885 | Dₛₜₛₚ (GMM) 1.043 | Dₕ 0.329 | PE(20) 1.1338184 | α 0.882 | cond(B) 12.632 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2970/5000 took 57.55s | ETA 08:34:08 | ∑L 0.026827512 | Lₜᵣ 0.026458777 | Lᵣ 0.0003687344 | Dₛₜₛₚ (GMM) 1.049 | Dₕ 0.355 | PE(20) 1.1290863 | α 0.882 | cond(B) 12.589 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2975/5000 took 59.11s | ETA 08:40:42 | ∑L 0.025590112 | Lₜᵣ 0.025220826 | Lᵣ 0.00036928582 | Dₛₜₛₚ (GMM) 1.072 | Dₕ 0.347 | PE(20) 1.144216 | α 0.882 | cond(B) 12.786 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2980/5000 took 57.64s | ETA 08:26:48 | ∑L 0.02611858 | Lₜᵣ 0.025749546 | Lᵣ 0.00036903456 | Dₛₜₛₚ (GMM) 1.03 | Dₕ 0.362 | PE(20) 1.1308626 | α 0.882 | cond(B) 12.622 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2985/5000 took 57.94s | ETA 08:24:56 | ∑L 0.026062392 | Lₜᵣ 0.025693212 | Lᵣ 0.0003691794 | Dₛₜₛₚ (GMM) 1.131 | Dₕ 0.361 | PE(20) 1.1321108 | α 0.882 | cond(B) 12.632 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2990/5000 took 57.98s | ETA 08:20:39 | ∑L 0.026521444 | Lₜᵣ 0.026151968 | Lᵣ 0.00036947694 | Dₛₜₛₚ (GMM) 1.408 | Dₕ 0.38 | PE(20) 1.140357 | α 0.882 | cond(B) 12.706 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 2995/5000 took 57.1s | ETA 08:11:04 | ∑L 0.025681736 | Lₜᵣ 0.025312392 | Lᵣ 0.0003693435 | Dₛₜₛₚ (GMM) 1.133 | Dₕ 0.351 | PE(20) 1.1449769 | α 0.882 | cond(B) 12.61 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 3000/5000 took 57.23s | ETA 08:06:21 | ∑L 0.026320491 | Lₜᵣ 0.025950864 | Lᵣ 0.0003696274 | Dₛₜₛₚ (GMM) 1.229 | Dₕ 0.34 | PE(20) 1.1380695 | α 0.882 | cond(B) 12.684 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 3005/5000 took 57.04s | ETA 07:59:47 | ∑L 0.025134373 | Lₜᵣ 0.024764428 | Lᵣ 0.00036994502 | Dₛₜₛₚ (GMM) 1.302 | Dₕ 0.385 | PE(20) 1.1360754 | α 0.883 | cond(B) 12.776 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 3010/5000 took 57.44s | ETA 07:56:45 | ∑L 0.027111832 | Lₜᵣ 0.026742334 | Lᵣ 0.00036949944 | Dₛₜₛₚ (GMM) 1.004 | Dₕ 0.365 | PE(20) 1.142416 | α 0.883 | cond(B) 12.544 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 3015/5000 took 57.16s | ETA 07:48:58 | ∑L 0.027185349 | Lₜᵣ 0.026815526 | Lᵣ 0.00036982316 | Dₛₜₛₚ (GMM) 1.243 | Dₕ 0.351 | PE(20) 1.1394159 | α 0.883 | cond(B) 12.643 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 3020/5000 took 58.41s | ETA 07:52:16 | ∑L 0.027612554 | Lₜᵣ 0.027242502 | Lᵣ 0.00037005084 | Dₛₜₛₚ (GMM) 0.97 | Dₕ 0.34 | PE(20) 1.1316323 | α 0.883 | cond(B) 12.694 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 3025/5000 took 57.84s | ETA 07:44:23 | ∑L 0.025707781 | Lₜᵣ 0.025337774 | Lᵣ 0.00037000646 | Dₛₜₛₚ (GMM) 1.15 | Dₕ 0.354 | PE(20) 1.1378092 | α 0.883 | cond(B) 12.623 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 3030/5000 took 59.39s | ETA 07:50:38 | ∑L 0.024373187 | Lₜᵣ 0.024003204 | Lᵣ 0.00036998253 | Dₛₜₛₚ (GMM) 1.176 | Dₕ 0.341 | PE(20) 1.1423635 | α 0.883 | cond(B) 12.571 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 3035/5000 took 57.92s | ETA 07:37:19 | ∑L 0.02570237 | Lₜᵣ 0.025331788 | Lᵣ 0.0003705818 | Dₛₜₛₚ (GMM) 1.446 | Dₕ 0.337 | PE(20) 1.1369463 | α 0.883 | cond(B) 12.786 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 3040/5000 took 58.65s | ETA 07:37:59 | ∑L 0.02511184 | Lₜᵣ 0.024741612 | Lᵣ 0.00037022686 | Dₛₜₛₚ (GMM) 1.51 | Dₕ 0.356 | PE(20) 1.1442811 | α 0.883 | cond(B) 12.586 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 3045/5000 took 57.82s | ETA 07:28:15 | ∑L 0.023953946 | Lₜᵣ 0.023583224 | Lᵣ 0.00037072148 | Dₛₜₛₚ (GMM) 0.788 | Dₕ 0.339 | PE(20) 1.1399308 | α 0.883 | cond(B) 12.74 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 3050/5000 took 59.62s | ETA 07:35:37 | ∑L 0.026216537 | Lₜᵣ 0.025845818 | Lᵣ 0.0003707194 | Dₛₜₛₚ (GMM) 1.117 | Dₕ 0.367 | PE(20) 1.1461979 | α 0.883 | cond(B) 12.703 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 3055/5000 took 57.84s | ETA 07:19:35 | ∑L 0.025684014 | Lₜᵣ 0.025313433 | Lᵣ 0.0003705815 | Dₛₜₛₚ (GMM) 1.198 | Dₕ 0.354 | PE(20) 1.1326861 | α 0.883 | cond(B) 12.608 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 3060/5000 took 59.46s | ETA 07:26:06 | ∑L 0.025685852 | Lₜᵣ 0.025315227 | Lᵣ 0.00037062456 | Dₛₜₛₚ (GMM) 1.04 | Dₕ 0.348 | PE(20) 1.1324085 | α 0.883 | cond(B) 12.592 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 3065/5000 took 57.6s | ETA 07:09:49 | ∑L 0.026436558 | Lₜᵣ 0.02606564 | Lᵣ 0.0003709177 | Dₛₜₛₚ (GMM) 1.134 | Dₕ 0.351 | PE(20) 1.1362777 | α 0.883 | cond(B) 12.674 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 3070/5000 took 59.39s | ETA 07:16:53 | ∑L 0.025818218 | Lₜᵣ 0.025447162 | Lᵣ 0.0003710559 | Dₛₜₛₚ (GMM) 0.994 | Dₕ 0.332 | PE(20) 1.1437584 | α 0.883 | cond(B) 12.682 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 3075/5000 took 57.54s | ETA 07:00:28 | ∑L 0.026972065 | Lₜᵣ 0.026600849 | Lᵣ 0.0003712155 | Dₛₜₛₚ (GMM) 1.125 | Dₕ 0.32 | PE(20) 1.1280048 | α 0.883 | cond(B) 12.7 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 3080/5000 took 59.13s | ETA 07:05:55 | ∑L 0.02586386 | Lₜᵣ 0.025492713 | Lᵣ 0.00037114613 | Dₛₜₛₚ (GMM) 1.194 | Dₕ 0.343 | PE(20) 1.135658 | α 0.883 | cond(B) 12.623 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 3085/5000 took 57.49s | ETA 06:50:26 | ∑L 0.026504463 | Lₜᵣ 0.026133107 | Lᵣ 0.00037135542 | Dₛₜₛₚ (GMM) 0.962 | Dₕ 0.328 | PE(20) 1.1292177 | α 0.883 | cond(B) 12.68 
